,0,1,2,0,0,1,2
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.09,0.26,0.0,0.0,0.0,0.0
0,0.002,0.091,0.268,0.043988268822431564,0.0,0.0,0.0
0,0.002,0.09,0.27,0.10263929516077042,0.0,0.0,0.0
0,0.002,0.09,0.272,0.10263929516077042,0.0,0.0,0.0
0,0.002,0.09,0.267,0.06353861093521118,0.0,0.0,0.0
0,0.0,0.092,0.257,0.05376344174146652,0.0,0.0,0.0
0,0.0,0.092,0.257,0.029325513169169426,0.0,0.0,0.0
0,-0.027,0.117,0.05,0.13685239851474762,0.0,0.0,0.0
0,-0.051,0.138,-0.104,0.08797653764486313,0.0,0.0,0.0
0,-0.079,0.16,-0.286,0.09286412596702576,0.0,0.0,0.0
0,-0.107,0.181,-0.455,0.05865102633833885,0.0,0.0,0.0
0,-0.128,0.198,-0.584,0.05865102633833885,0.0,0.0,0.0
0,-0.138,0.205,-0.643,0.014662756584584713,0.0,0.0,0.0
0,-0.135,0.204,-0.629,0.034213099628686905,0.0,0.0,0.0
0,-0.122,0.194,-0.549,0.06353861093521118,0.0,0.0,0.0
0,-0.103,0.18,-0.43,0.0830889567732811,0.0,0.0,0.0
0,-0.099,0.177,-0.405,0.0830889567732811,0.0,0.0,0.0
0,-0.073,0.156,-0.229,0.029325513169169426,0.0,0.0,0.0
0,-0.053,0.137,-0.077,0.029325513169169426,0.0,0.0,0.0
0,-0.044,0.127,0.0,0.034213099628686905,0.0,0.0,0.0
0,-0.036,0.119,0.066,0.048875853419303894,0.0,0.0,0.0
0,-0.028,0.113,0.114,0.0830889567732811,0.0,0.0,0.0
0,-0.019,0.109,0.164,0.039100684225559235,0.0,0.0,0.0
0,-0.012,0.108,0.188,0.07331378012895584,0.0,0.0,0.0
0,0.002,0.108,0.237,0.06353861093521118,0.0,0.0,0.0
0,0.01,0.11,0.251,0.06353861093521118,0.0,0.0,0.0
0,0.016,0.111,0.262,0.034213099628686905,0.0,0.0,0.0
0,0.021,0.111,0.276,0.06842619925737381,0.0,0.0,0.0
0,0.024,0.109,0.288,0.043988268822431564,0.0,0.0,0.0
0,0.025,0.105,0.296,0.05376344174146652,0.0,0.0,0.0
0,0.024,0.099,0.302,0.1515151560306549,0.0,0.0,0.0
0,0.023,0.094,0.301,0.1515151560306549,0.0,0.0,0.0
0,0.018,0.089,0.295,0.0830889567732811,0.0,0.0,0.0
0,0.013,0.086,0.276,0.05376344174146652,0.0,0.0,0.0
0,0.01,0.087,0.26,0.009775171056389809,0.0,0.0,0.0
0,0.01,0.087,0.26,0.05376344174146652,0.0,0.0,0.0
0,-0.036,0.113,-0.001,0.06842619925737381,0.0,0.0,0.0
0,-0.063,0.134,-0.165,0.1319648027420044,0.0,0.0,0.0
0,-0.092,0.157,-0.336,0.043988268822431564,0.0,0.0,0.0
0,-0.118,0.178,-0.484,0.043988268822431564,0.0,0.0,0.0
0,-0.137,0.195,-0.574,0.039100684225559235,0.0,0.0,0.0
0,-0.138,0.199,-0.569,0.05865102633833885,0.0,0.0,0.0
0,-0.127,0.194,-0.481,0.048875853419303894,0.0,0.0,0.0
0,-0.104,0.181,-0.334,0.019550342112779617,0.0,0.0,0.0
0,-0.075,0.162,-0.158,0.009775171056389809,0.0,0.0,0.0
0,-0.045,0.142,0.009,0.0,0.0,0.0,0.0
0,-0.018,0.124,0.14,0.0,0.0,0.0,0.0
0,0.001,0.11,0.221,0.039100684225559235,0.0,0.0,0.0
0,0.013,0.101,0.255,0.0,0.0,0.0,0.0
0,0.02,0.094,0.257,0.05865102633833885,0.0,0.0,0.0
0,0.021,0.091,0.244,0.034213099628686905,0.0,0.0,0.0
0,0.021,0.088,0.234,0.034213099628686905,0.0,0.0,0.0
0,0.019,0.086,0.232,0.06353861093521118,0.0,0.0,0.0
